Fecha,CPI,CPI Tradable_lag_1,CPI Tradable_lag_2,CPI Non-Tradable_lag_1,CPI Non-Tradable_lag_2,CPI Core_lag_1,CPI Core_lag_2,CPI Non-Core_lag_1,CPI Non-Core_lag_2,CPI Food and Energy_lag_1,CPI Food and Energy_lag_2,CPI Excluding Food and Energy_lag_1,CPI Excluding Food and Energy_lag_2,CPI Food and Beverages_lag_1,CPI Food and Beverages_lag_2,CPI Excluding Food and Beverages_lag_1,CPI Excluding Food and Beverages_lag_2,CPI Core Excluding Food and Beverages_lag_1,CPI Core Excluding Food and Beverages_lag_2,CPI Imported_lag_1,CPI Imported_lag_2,Wholesale Price Index_lag_1,Wholesale Price Index_lag_2,Reserve Requirement Rate_lag_1,Reserve Requirement Rate_lag_2,Monetary Policy Rate_lag_1,Monetary Policy Rate_lag_2,Circulating Currency Seasonally Adjusted (mill S/)_lag_1,Circulating Currency Seasonally Adjusted (mill S/)_lag_2,Net International Reserves (mill $)_lag_1,Net International Reserves (mill $)_lag_2,Real Minimum Wage (Index)_lag_1,Real Minimum Wage (Index)_lag_2
2003-12-01,0.43841329122864076,0.4494187248574425,0.4607303162288061,0.47648649388061154,0.5140694415280919,0.09284210606782636,0.09126698967768256,1.0093685140513244,1.0782106759326548,0.8580809170501786,0.9165993292058181,0.0023397418465001514,-0.00828215214333839,0.9092634797846098,0.987034889453125,0.06931811089083814,0.05029406228804923,0.03254904334515844,0.03111599093709426,1.0141460117231893,1.0562858790631027,0.6152185588394907,0.6462772255648563,11.6906076799113,10.3499444005604,2.5,2.75,0.011444806359083515,0.010225493786262252,0.050288348774020886,0.005542214069908846,-0.001674037902471004,0.056953017923109694
2004-01-01,0.41113760339182986,0.43707500630116863,0.4494187248574425,0.4391830741443838,0.47648649388061154,0.09429647071040886,0.09284210606782636,0.9401088033516899,1.0093685140513244,0.7992796688494072,0.8580809170501786,0.012735682756259336,0.0023397418465001514,0.8319094828330493,0.9092634797846098,0.08747170472943246,0.06931811089083814,0.03394374559737028,0.03254904334515844,0.9700340646352751,1.0141460117231893,0.5829565994978024,0.6152185588394907,11.3911780648162,11.6906076799113,2.5,2.5,0.01660710694037637,0.011444806359083515,-0.010532468004586515,0.050288348774020886,-0.005607882191473457,-0.001674037902471004
2004-02-01,0.3837001604111318,0.42383857323459495,0.43707500630116863,0.4021216964558944,0.4391830741443838,0.09561979443285595,0.09429647071040886,0.8705405050214349,0.9401088033516899,0.7402415290673818,0.7992796688494072,0.022935968283768923,0.012735682756259336,0.7549266145310727,0.8319094828330493,0.10486443842950031,0.08747170472943246,0.03536011306342403,0.03394374559737028,0.9245422349644598,0.9700340646352751,0.5496418052071296,0.5829565994978024,10.6340298884779,11.3911780648162,2.5,2.5,0.019489990994957074,0.01660710694037637,0.03623310162470883,-0.010532468004586515,-0.005345743847484208,-0.005607882191473457
2004-03-01,0.356172434471436,0.40985225675417886,0.42383857323459495,0.36530679006126493,0.4021216964558944,0.09679518828171778,0.09561979443285595,0.8008428521654885,0.8705405050214349,0.6810650915323204,0.7402415290673818,0.03296694140339543,0.022935968283768923,0.6782928087965399,0.7549266145310727,0.12163434701939699,0.10486443842950031,0.036840159591927615,0.03536011306342403,0.8784095669399614,0.9245422349644598,0.5155016905691315,0.5496418052071296,10.7182950603118,10.6340298884779,2.5,2.5,0.017002527731173833,0.019489990994957074,-0.005742569142382248,0.03623310162470883,-0.010744158792175718,-0.005345743847484208
2004-04-01,0.3285092038357973,0.39521900110335667,0.40985225675417886,0.3287890217669363,0.36530679006126493,0.09782991994910033,0.09679518828171778,0.7311807180606528,0.8008428521654885,0.6218509229872123,0.6810650915323204,0.04285895790166746,0.03296694140339543,0.6020291939497218,0.6782928087965399,0.1378889405867467,0.12163434701939699,0.03842508754529924,0.036840159591927615,0.8319356144511597,0.8784095669399614,0.4809057737058028,0.5155016905691315,10.2072768102448,10.7182950603118,2.5,2.5,0.022076483035349703,0.017002527731173833,-0.008751351310997357,-0.005742569142382248,-0.0045833812425245535,-0.010744158792175718
2004-05-01,0.300723777221158,0.37992173048547817,0.39521900110335667,0.29250744612955426,0.3287890217669363,0.09870917013004157,0.09782991994910033,0.6614670132960563,0.7311807180606528,0.562505447735876,0.6218509229872123,0.05261322761906929,0.04285895790166746,0.5259535524164138,0.6020291939497218,0.15369496637942598,0.1378889405867467,0.04010795493577547,0.03842508754529924,0.7850092938224401,0.8319356144511597,0.44614782455590946,0.4809057737058028,10.0587013909025,10.2072768102448,2.5,2.5,0.021821669221439022,0.022076483035349703,0.0057546188671246945,-0.008751351310997357,0.00022775261085916654,-0.0045833812425245535
2004-06-01,0.273047012347782,0.3638919560092912,0.37992173048547817,0.2565375285115207,0.29250744612955426,0.09943518396479475,0.09870917013004157,0.5917281569355577,0.6614670132960563,0.5030261632389406,0.562505447735876,0.0622506871239646,0.05261322761906929,0.4499777371146496,0.5259535524164138,0.16914888743193096,0.15369496637942598,0.041881736168737964,0.04010795493577547,0.7373746243150882,0.7850092938224401,0.41152247432727623,0.44614782455590946,10.3650488886592,10.0587013909025,2.5,2.5,0.0286226101994016,0.021821669221439022,0.0336909103416525,0.0057546188671246945,-0.003525970710338666,0.00022775261085916654
2004-07-01,0.24585689780740266,0.34712321066324214,0.3638919560092912,0.22128752369274868,0.2565375285115207,0.10004556568360055,0.09943518396479475,0.5224628998195405,0.5917281569355577,0.4437573351165223,0.5030261632389406,0.07185590463797467,0.0622506871239646,0.3743768505649776,0.4499777371146496,0.18444059089790593,0.16914888743193096,0.0437653082962064,0.041881736168737964,0.6886310926265871,0.7373746243150882,0.3774058996281325,0.41152247432727623,11.155937726367,10.3650488886592,2.5,2.5,0.012247972358272907,0.0286226101994016,0.002865877565568331,0.0336909103416525,-0.005606460662173629,-0.003525970710338666
2004-08-01,0.21884720855880113,0.32923620630280354,0.34712321066324214,0.18768843770795415,0.22128752369274868,0.1005876157675436,0.10004556568360055,0.4545185245345985,0.5224628998195405,0.3852838638146809,0.4437573351165223,0.08155744074420389,0.07185590463797467,0.2999177080595971,0.3743768505649776,0.1996168751319512,0.18444059089790593,0.04571157460468937,0.0437653082962064,0.6371493953969234,0.6886310926265871,0.3437903161100626,0.3774058996281325,12.4785305242137,11.155937726367,2.5,2.5,0.007970678616386895,0.012247972358272907,0.018587686149079685,0.002865877565568331,-0.0019273642173724959,-0.005606460662173629
2004-09-01,0.19431362447617004,0.3067009921178856,0.32923620630280354,0.15774718772117205,0.18768843770795415,0.10084440550807791,0.1005876157675436,0.3875456899463237,0.4545185245345985,0.3276132973298398,0.3852838638146809,0.09074622932640904,0.08155744074420389,0.22890286724742862,0.2999177080595971,0.21213161509550202,0.1996168751319512,0.04710588209389824,0.04571157460468937,0.5734743138617525,0.6371493953969234,0.307057873033095,0.3437903161100626,11.0031447940749,12.4785305242137,2.75,2.5,0.0016424309916576174,0.007970678616386895,-0.008515404381656877,0.018587686149079685,9.541548256231103e-05,-0.0019273642173724959
2004-10-01,0.17343645817879982,0.27097713455909117,0.3067009921178856,0.14122123181699453,0.15774718772117205,0.10000993201553493,0.10084440550807791,0.32878411163525073,0.3875456899463237,0.2786036587893315,0.3276132973298398,0.09517807492462581,0.09074622932640904,0.18055905575747136,0.22890286724742862,0.20899108069237743,0.21213161509550202,0.05020387040715241,0.04710588209389824,0.4924868634496631,0.5734743138617525,0.2627033488651129,0.307057873033095,9.79575167249491,11.0031447940749,2.75,2.75,0.03663153124516505,0.0016424309916576174,0.02045196985619735,-0.008515404381656877,-0.00016686927460762835,9.541548256231103e-05
2004-11-01,0.15647399055497135,0.23516193525627258,0.27097713455909117,0.13097720555692316,0.14122123181699453,0.09945003764665777,0.10000993201553493,0.2786979236079594,0.32878411163525073,0.2370490900969191,0.2786036587893315,0.0986306152092742,0.09517807492462581,0.14428076113402016,0.18055905575747136,0.20184490082341736,0.20899108069237743,0.05467674520034386,0.05020387040715241,0.4137156151931484,0.4924868634496631,0.21993444635721124,0.2627033488651129,9.93580576416647,9.79575167249491,3.0,2.75,0.022797936628174753,0.03663153124516505,0.08753108179435687,0.02045196985619735,0.00023752729493287106,-0.00016686927460762835
2004-12-01,0.14239336648903958,0.2027486615423899,0.23516193525627258,0.1249306801449076,0.13097720555692316,0.09867805483529354,0.09945003764665777,0.23854831207858523,0.2786979236079594,0.2030440991158074,0.2370490900969191,0.10179990362968724,0.0986306152092742,0.11659042879906838,0.14428076113402016,0.1944474362757487,0.20184490082341736,0.060488140875850596,0.05467674520034386,0.3488280144865351,0.4137156151931484,0.18388982890332617,0.21993444635721124,9.13248713228398,9.93580576416647,3.0,3.0,0.0200811480630676,0.022797936628174753,0.014108953598653384,0.08753108179435687,-0.002861867699140097,0.00023752729493287106
2005-01-01,0.1303818245544088,0.17612905736320253,0.2027486615423899,0.11962962031625458,0.1249306801449076,0.09727517755746275,0.09867805483529354,0.20638222586085003,0.23854831207858523,0.17482174009585275,0.2030440991158074,0.10450701582249823,0.10179990362968724,0.09272197279942292,0.11659042879906838,0.18905193716288046,0.1944474362757487,0.06721325922363632,0.060488140875850596,0.3041084520055321,0.3488280144865351,0.15902783779469418,0.18388982890332617,9.99051988942136,9.13248713228398,3.0,3.0,0.025998702621055747,0.0200811480630676,0.023795136197616307,0.014108953598653384,9.356295527029879e-05,-0.002861867699140097
2005-02-01,0.1196869640953373,0.15546059941358634,0.17612905736320253,0.1136886383776434,0.11962962031625458,0.09539736137899056,0.09727517755746275,0.1800774330428631,0.20638222586085003,0.15086598524253866,0.17482174009585275,0.1065954048215073,0.10450701582249823,0.07128956115109529,0.09272197279942292,0.18520293548791714,0.18905193716288046,0.07476509268248763,0.06721325922363632,0.2738760481463712,0.3041084520055321,0.14772439856362762,0.15902783779469418,9.31058194949794,9.99051988942136,3.0,3.0,0.02312355254167775,0.025998702621055747,0.039108455047682567,0.023795136197616307,-0.0010004930587689254,9.356295527029879e-05
